"REG_CODE";"REG_LIBELLE";"DEP_CODE";"DEP_LIBELLE";"COMM";"TYPE_DAU";"NUM_DAU";"ETAT_DAU";"DATE_REELLE_AUTORISATION";"DATE_REELLE_DOC";"DATE_REELLE_DAACT";"AN_DEPOT";"DPC_PREM";"DPC_AUT";"DPC_DOC";"DPC_DERN";"CAT_DEM";"APE_DEM";"CJ_DEM";"DENOM_DEM";"SIREN_DEM";"SIRET_DEM";"CODPOST_DEM";"LOCALITE_DEM";"REC_ARCHI";"ADR_NUM_TER";"ADR_TYPEVOIE_TER";"ADR_LIBVOIE_TER";"ADR_LIEUDIT_TER";"ADR_LOCALITE_TER";"ADR_CODPOST_TER";"SEC_CADASTRE1";"NUM_CADASTRE1";"SEC_CADASTRE2";"NUM_CADASTRE2";"SEC_CADASTRE3";"NUM_CADASTRE3";"SUPERFICIE_TERRAIN";"ZONE_OP";"NATURE_PROJET_DECLAREE";"NATURE_PROJET_COMPLETEE";"DESTINATION_PRINCIPALE";"TYPE_PRINCIP_LOGTS_CREES";"TYPE_TRANSFO_PRINCIPAL";"TYPE_PRINCIP_LOCAUX_TRANSFORMES";"I_EXTENSION";"I_SURELEVATION";"I_NIVSUPP";"NB_NIV_MAX";"UTILISATION";"RES_PRINCIP_OU_SECOND";"TYP_ANNEXE";"I_PISCINE";"I_GARAGE";"I_VERANDA";"I_ABRI_JARDIN";"I_AUTRE_ANNEXE";"RESIDENCE";"RES_PERS_AGEES";"RES_ETUDIANTS";"RES_TOURISME";"RES_HOTEL_SOCIALE";"RES_SOCIALE";"RES_HANDICAPES";"RES_AUTRE";"NB_LGT_TOT_CREES";"NB_LGT_IND_CREES";"NB_LGT_COL_CREES";"NB_LGT_INDIV_PURS";"NB_LGT_INDIV_GROUPES";"NB_LGT_RES";"NB_LGT_COL_HORS_RES";"NB_LGT_DEMOLIS";"NB_LGT_1P";"NB_LGT_2P";"NB_LGT_3P";"NB_LGT_4P";"NB_LGT_5P";"NB_LGT_6P_PLUS";"NB_LGT_PRET_LOC_SOCIAL";"NB_LGT_ACC_SOC_HORS_PTZ";"NB_LGT_PTZ";"SURF_HAB_AVANT";"SURF_HAB_CREEE";"SURF_HAB_ISSUE_TRANSFO";"SURF_HAB_DEMOLIE";"SURF_HAB_TRANSFORMEE";"SURF_LOC_AVANT";"SURF_LOC_CREEE";"SURF_LOC_ISSUE_TRANSFO";"SURF_LOC_DEMOLIE";"SURF_LOC_TRANSFORMEE";"SURF_HEB_TRANSFORMEE";"SURF_BUR_TRANSFORMEE";"SURF_COM_TRANSFORMEE";"SURF_ART_TRANSFORMEE";"SURF_IND_TRANSFORMEE";"SURF_AGR_TRANSFORMEE";"SURF_ENT_TRANSFORMEE";"SURF_PUB_TRANSFORMEE"
"11";"Île-de-France";"93";"Seine-Saint-Denis";"93051";"PC";"09305116C0028";4;"2016-07-18";;;2016;"2016-07";"2016-07";;"2017-11";10;;;;;;"75014";"PARIS";"false";"12 14";;"rue DES PECHEURS";;"NOISY-LE-GRAND";"93160";"AB";"429";"AB";"506";;;991;4;1;1;1;1;;;"false";"false";"false";2;1;1;7;"false";"false";"false";"false";"false";9;"false";"false";"false";"false";"false";"false";"false";1;1;0;1;;;0;0;0;0;0;0;1;0;0;0;0;0;91;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"11";"Île-de-France";"93";"Seine-Saint-Denis";"93051";"PC";"09305116C0035";6;"2016-06-06";"2016-08-30";"2019-06-01";2016;"2016-06";"2016-06";"2021-12";"2021-12";10;;;;;;"93160";"NOISY-LE-GRAND";"false";"12 bi";;"chemin des Moins Pas";;"NOISY-LE-GRAND";"93160";"AC";"402";;;;;300;4;1;1;1;1;;;"false";"false";"false";2;5;1;7;"false";"false";"false";"false";"false";9;"false";"false";"false";"false";"false";"false";"false";1;1;0;1;;;0;0;0;0;0;0;0;1;0;0;0;0;142;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"11";"Île-de-France";"93";"Seine-Saint-Denis";"93051";"PC";"09305116C0037";6;"2016-08-11";"2017-03-30";"2018-10-18";2016;"2016-08";"2016-08";"2017-05";"2021-12";12;;;;;;"94360";"BRY S/ MARNE";"false";"62";"AVENU";"DU GEN GRUNDLER";;"NOISY LE GRAND";"93160";"AC";"112";;;;;785;4;1;1;1;2;;;"false";"false";"false";2;2;1;7;"false";"false";"false";"false";"false";9;"false";"false";"false";"false";"false";"false";"false";5;5;0;;5;;0;0;0;0;0;0;5;0;0;0;0;130;535;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"11";"Île-de-France";"93";"Seine-Saint-Denis";"93051";"PC";"09305116C0042";4;"2016-06-29";;;2016;"2016-06";"2016-06";;"2017-02";30;;;;;;"75";"PARIS 13EME";"false";"38";"RUE";"BEAU SITE";;"NOISY LE GRAND";"93160";"AO";"302";;;;;457;4;2;3;1;3;2;1;"false";"false";"false";0;5;3;7;"false";"false";"false";"false";"false";9;"false";"false";"false";"false";"false";"false";"false";5;0;5;;;;5;0;0;0;0;0;0;0;0;0;0;224;32;224;0;224;0;0;0;0;0;0;0;0;0;0;0;0;0
"11";"Île-de-France";"93";"Seine-Saint-Denis";"93051";"PC";"09305116C0044";6;"2016-07-13";"2016-11-16";"2017-10-26";2016;"2016-07";"2016-07";"2016-11";"2021-12";10;;;;;;"77280";"OTHIS";"false";"21";"AVENU";"P VAILL COUTURIER";;"NOISY LE GRAND";"93160";;;;;;;0;4;1;1;1;1;;;"false";"false";"false";2;1;1;7;"false";"false";"false";"false";"false";9;"false";"false";"false";"false";"false";"false";"false";1;1;0;1;;;0;0;0;0;0;0;1;0;0;0;0;0;108;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"11";"Île-de-France";"93";"Seine-Saint-Denis";"93051";"PC";"09305116C0046";6;"2016-07-06";"2016-11-15";"2017-07-21";2016;"2016-07";"2016-07";"2016-11";"2021-12";10;;;;;;"93160";"NOISY-LE-GRAND";"false";"17";"CHEMI";"DES CHENES";;"NOISY LE GRAND";"93160";"AN";"359";;;;;459;4;2;5;1;1;;;"false";"false";"false";2;1;1;7;"false";"false";"false";"false";"false";9;"false";"false";"false";"false";"false";"false";"false";1;1;0;1;;;0;0;0;0;0;0;1;0;0;0;0;111;141;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"11";"Île-de-France";"93";"Seine-Saint-Denis";"93051";"PC";"09305116C0047";6;"2016-07-15";"2016-10-20";"2018-02-05";2016;"2016-07";"2016-07";"2016-10";"2021-12";30;"64.20Z";5710;"L.A PROMOTION";"817482672";"81748267200018";"93160";"NOISY-LE-GRAND";"false";"15";"RUE";"DU MIROIR D EAU";;"NOISY LE GRAND";"93160";"AD";"665";;;;;1834;4;2;5;1;1;;;"false";"false";"false";2;1;1;7;"false";"false";"false";"false";"false";9;"false";"false";"false";"false";"false";"false";"false";1;1;0;1;;;0;0;0;0;0;0;1;0;0;0;0;12;233;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"11";"Île-de-France";"93";"Seine-Saint-Denis";"93051";"PC";"09305116C0052";6;"2016-09-12";"2017-05-22";"2018-07-23";2016;"2016-09";"2016-09";"2017-05";"2021-12";10;;;;;;"75020";"PARIS";"false";"12";;"rue des Pecheurs";;"NOISY-LE-GRAND";"93160";"AB";"429";"AB";"506";;;378;4;1;1;1;1;;;"true";"true";"false";0;5;1;7;"false";"false";"false";"false";"false";9;"false";"false";"false";"false";"false";"false";"false";1;1;0;1;;;0;0;0;0;0;0;0;1;0;0;0;0;266;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"11";"Île-de-France";"93";"Seine-Saint-Denis";"93051";"PC";"09305116C0053";5;"2016-07-12";"2016-12-16";;2016;"2016-07";"2016-07";"2016-12";"2016-12";10;;;;;;"93160";"NOISY-LE-GRAND";"false";"72";"RUE";"DE LA REPUBLIQUE";;"NOISY LE GRAND";"93160";"AZ";"350";;;;;602;4;1;1;1;1;;;"false";"false";"false";2;1;1;7;"false";"false";"false";"false";"false";9;"false";"false";"false";"false";"false";"false";"false";1;1;0;1;;;0;0;0;0;0;0;0;1;0;0;0;0;133;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"11";"Île-de-France";"93";"Seine-Saint-Denis";"93051";"PC";"09305116C0054";5;"2016-08-03";"2017-10-06";;2016;"2016-08";"2016-08";"2017-10";"2018-03";10;;;;;;"94350";"VILLIERS-SUR-MARNE";"true";"25";;"rue DES FRERES HARBULOT";;"NOISY-LE-GRAND";"93160";"AO";"188";;;;;1138;4;1;1;1;1;;;"false";"false";"false";0;1;3;7;"false";"false";"false";"false";"false";9;"false";"false";"false";"false";"false";"false";"false";1;1;0;1;;;0;0;0;0;0;0;0;0;0;0;0;0;135;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"11";"Île-de-France";"93";"Seine-Saint-Denis";"93051";"PC";"09305116C0056";6;"2016-10-25";"2017-09-12";"2019-12-12";2016;"2016-10";"2016-10";"2017-11";"2021-12";32;"41.10D";6541;"SCI NOISY MAILLE HORIZON";"811528363";"81152836300013";"59262";"LA MADELEINE";"false";"3";;"rue DES BAS HEURTS";;"NOISY-LE-GRAND";"93160";"AW";"842";;;;;2547;4;1;1;1;3;;;"false";"false";"false";8;2;1;7;"false";"false";"false";"false";"false";9;"false";"false";"false";"false";"false";"false";"false";104;0;104;;;;104;0;9;35;41;14;5;0;26;78;0;0;6322;0;0;0;0;391;0;0;0;0;0;0;0;0;0;0;0
"11";"Île-de-France";"93";"Seine-Saint-Denis";"93051";"PC";"09305116C0060";6;"2016-09-13";"2018-02-19";"2019-11-27";2016;"2016-09";"2016-09";"2018-03";"2021-12";30;"41.10A";5710;"MONTOIT IMMOBILIER";"444178503";"44417850300025";"75008";"PARIS";"false";"36";"AVENU";"P VAILL COUTURIER";;"NOISY LE GRAND";"93160";"AO";"269";;;;;1475;4;1;1;1;2;;;"false";"false";"false";4;2;1;7;"false";"false";"false";"false";"false";9;"false";"false";"false";"false";"false";"false";"false";10;10;0;;10;;0;0;0;0;0;0;10;0;0;0;0;0;1044;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"11";"Île-de-France";"93";"Seine-Saint-Denis";"93051";"PC";"09305116C0062";6;"2016-09-13";"2016-12-21";"2017-12-15";2016;"2016-09";"2016-09";"2016-12";"2021-12";10;;;;;;"93160";"NOISY-LE-GRAND";"false";"56 B";"RUE";"DE LA BAIGNADE";;"NOISY LE GRAND";"93160";"AC";"765";;;;;416;4;2;5;1;1;;;"false";"false";"false";0;1;1;7;"false";"false";"false";"false";"false";9;"false";"false";"false";"false";"false";"false";"false";1;1;0;1;;;0;0;0;0;0;0;0;0;0;0;0;32;132;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"11";"Île-de-France";"93";"Seine-Saint-Denis";"93051";"PC";"09305116C0064";2;"2016-09-27";;;2016;"2016-12";"2016-12";;"2016-12";30;"41.10A";5710;"MONTOIT IMMOBILIER";"444178503";"44417850300025";"75008";"PARIS";"true";"6";"AVENU";"VICTOR BASCH";;"NOISY LE GRAND";"93160";"AS";"436";"AS";"435";;;841;4;1;1;1;2;;;"false";"false";"false";4;2;1;7;"false";"false";"false";"false";"false";9;"false";"false";"false";"false";"false";"false";"false";6;6;0;;6;;0;1;0;0;0;0;0;6;0;0;0;0;662;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"11";"Île-de-France";"93";"Seine-Saint-Denis";"93051";"PC";"09305116C0065";4;"2016-09-28";;;2016;"2016-09";"2016-09";;"2018-04";90;"68.20B";5499;"RMG";"817691181";"81769118100017";"93340";"LE RAINCY";"true";"9";;"rue DU RESEAU ROBERT KELLE";;"NOISY-LE-GRAND";"93160";"AH";"610";"AH";"720";"AH";"721";3299;4;1;1;1;2;;;"false";"false";"false";2;2;1;2;"false";"true";"false";"false";"false";9;"false";"false";"false";"false";"false";"false";"false";6;6;0;;6;;0;0;0;0;0;0;6;0;0;0;0;0;672;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"11";"Île-de-France";"93";"Seine-Saint-Denis";"93051";"PC";"09305116C0066";6;"2016-09-27";"2017-01-10";"2018-01-18";2016;"2016-09";"2016-09";"2017-01";"2021-12";32;"41.10D";6541;"SCCV 37 JOFFRE";"821373032";"82137303200019";"93160";"NOISY-LE-GRAND";"false";"37";"AVENU";"DU MARECHAL JOFFRE";;"NOISY LE GRAND";"93160";"AY";"61";"AY";"73";;;2139;4;1;1;1;3;;;"false";"false";"false";4;2;1;7;"false";"false";"false";"false";"false";9;"false";"false";"false";"false";"false";"false";"false";38;0;38;;;;38;0;7;8;22;1;0;0;0;0;0;0;2316;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"11";"Île-de-France";"93";"Seine-Saint-Denis";"93051";"PC";"09305116C0067";4;"2016-11-29";;;2016;"2016-11";"2016-11";;"2017-09";10;;;;;;"93160";"NOISY-LE-GRAND";"false";"40 40";;"allee MATHILDE";;"NOISY-LE-GRAND";"93160";;;;;;;395;4;1;1;1;1;;;"false";"false";"false";3;1;1;7;"false";"false";"false";"false";"false";9;"false";"false";"false";"false";"false";"false";"false";1;1;0;1;;;0;0;0;0;0;0;1;0;0;0;0;0;218;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"11";"Île-de-France";"93";"Seine-Saint-Denis";"93051";"PC";"09305116C0068";6;"2016-09-12";"2017-01-12";"2018-02-01";2016;"2016-09";"2016-09";"2017-01";"2021-12";32;;;;;;"93160";"NOISY-LE-GRAND";"false";"27";"RUE";"DE LA TERRASSE";;"NOISY LE GRAND";"93160";"AD";"815";;;;;640;4;2;5;1;1;;;"false";"false";"false";1;1;1;7;"false";"false";"false";"false";"false";9;"false";"false";"false";"false";"false";"false";"false";1;1;0;1;;;0;0;0;0;0;0;0;0;0;0;0;45;161;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"11";"Île-de-France";"93";"Seine-Saint-Denis";"93051";"PC";"09305116C0071";6;"2016-09-07";"2017-01-25";"2018-01-06";2016;"2016-09";"2016-09";"2017-05";"2021-12";10;;;;;;"93160";"NOISY-LE-GRAND";"false";"25";"RUE";"DES FRERES HARBULOT";;"NOISY LE GRAND";"93160";"AO";"188";;;;;1138;4;1;1;1;1;;;"false";"false";"false";2;1;1;7;"false";"false";"false";"false";"false";9;"false";"false";"false";"false";"false";"false";"false";1;1;0;1;;;0;0;0;0;0;0;0;1;0;1;0;0;119;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"11";"Île-de-France";"93";"Seine-Saint-Denis";"93051";"PC";"09305116C0072";5;"2016-10-04";"2017-08-10";;2016;"2016-10";"2016-10";"2017-08";"2017-08";10;;;;;;"93160";"NOISY-LE-GRAND";"false";"23";;"DES FEMMES DE FRANCE";;"NOISY LE GRAND";"93160";"AI";"265";;;;;227;4;2;5;1;2;;;"false";"false";"false";2;1;1;7;"false";"false";"false";"false";"false";9;"false";"false";"false";"false";"false";"false";"false";2;2;0;;2;;0;0;0;0;2;0;0;0;0;0;0;45;165;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"11";"Île-de-France";"93";"Seine-Saint-Denis";"93051";"PC";"09305116C0074";6;"2016-11-22";"2017-10-09";"2018-12-11";2016;"2016-11";"2016-11";"2017-10";"2021-12";10;;;;;;"93160";"NOISY-LE-GRAND";"false";"64 TE";"RUE";"ROUGET DE L ISLE";;"NOISY LE GRAND";"93160";"AZ";"689";;;;;624;4;1;1;1;1;;;"false";"false";"false";2;1;1;7;"false";"false";"false";"false";"false";9;"false";"false";"false";"false";"false";"false";"false";1;1;0;1;;;0;0;0;0;0;0;0;1;0;0;0;0;156;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"11";"Île-de-France";"93";"Seine-Saint-Denis";"93051";"PC";"09305116C0076";6;"2017-03-20";"2017-07-11";"2019-07-12";2016;"2017-03";"2017-04";"2017-11";"2022-03";31;"41.10A";5202;"SNC KAUFMAN & BROAD PROMOTION 6";"444510853";"44451085300021";"92207";"Neuilly sur Seine";"false";;;"ruede Malnoue et rue de la";;"NOISY-LE-GRAND";"93160";"AK";"462";;;;;3076;4;1;1;1;4;;;"false";"false";"false";6;4;1;7;"false";"false";"false";"false";"false";1;"true";"false";"false";"false";"false";"false";"false";121;10;111;;;121;;0;0;0;0;0;0;0;0;0;0;0;3350;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"11";"Île-de-France";"93";"Seine-Saint-Denis";"93051";"PC";"09305116C0078";5;"2016-12-22";"2018-01-17";;2016;"2016-12";"2016-12";"2018-01";"2021-05";20;;;;;;"75638";"PARIS CEDEX 13";"true";;;"rue DES BAS HEURTS";;"NOISY-LE-GRAND";"93160";"AW";"842";"AW";"672";;;1692;4;1;1;1;3;;;"false";"false";"false";7;3;1;7;"false";"false";"false";"false";"false";9;"false";"false";"false";"false";"false";"false";"false";53;0;53;;;;53;0;2;15;22;14;0;0;0;0;0;0;3541;0;0;0;0;1010;0;0;0;0;0;0;0;0;0;0;0
"11";"Île-de-France";"93";"Seine-Saint-Denis";"93051";"PC";"09305116C0079";6;"2016-11-23";"2017-03-29";"2017-11-20";2016;"2016-11";"2016-12";"2017-05";"2021-12";10;;;;;;"94220";"CHARENTON";"false";"40";"RUE";"DES FRERES HARBULOT";;"NOISY LE GRAND";"93160";"AO";"210";;;;;779;4;1;1;1;1;;;"false";"false";"false";0;5;3;7;"false";"false";"false";"false";"false";9;"false";"false";"false";"false";"false";"false";"false";1;1;0;1;;;0;0;0;0;0;0;0;0;0;0;0;0;102;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"11";"Île-de-France";"93";"Seine-Saint-Denis";"93051";"PC";"09305116C0080";6;"2017-02-09";"2018-01-17";"2020-09-11";2016;"2017-02";"2017-02";"2018-01";"2021-12";20;"68.20A";5599;"IMMOBILIERE 3F";"552141533";"55214153300018";"75638";"PARIS CEDEX 13";"false";;;"ZAC MAILLE HORIZON NORD C2";;"NOISY-LE-GRAND";"93160";"AW";"842";;;;;3768;4;1;1;1;3;;;"false";"false";"false";6;3;1;7;"false";"false";"false";"false";"false";9;"false";"false";"false";"false";"false";"false";"false";120;0;120;;;;120;0;14;34;42;23;7;0;120;0;0;0;7809;0;0;0;0;64;0;0;0;0;0;0;0;0;0;0;0
"11";"Île-de-France";"93";"Seine-Saint-Denis";"93051";"PC";"09305116C0081";6;"2016-12-22";"2017-09-28";"2018-10-01";2016;"2016-12";"2016-12";"2017-11";"2021-12";32;"41.10D";6541;"SCCV 10-12 CHILPERIC";"821588266";"82158826600014";"93160";"NOISY-LE-GRAND";"false";"12";;"impasse CHILPERIC";;"NOISY-LE-GRAND";"93160";"AS";"455";"AS";"455";"AS";"456";2370;4;1;1;1;3;;;"false";"false";"false";3;2;1;7;"false";"false";"false";"false";"false";9;"false";"false";"false";"false";"false";"false";"false";22;0;22;;;;22;0;5;11;3;3;0;0;0;0;0;0;1151;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"11";"Île-de-France";"93";"Seine-Saint-Denis";"93051";"PC";"09305116C0082";5;"2016-09-21";"2017-02-23";;2016;"2016-09";"2016-09";"2017-03";"2017-03";10;;;;;;"94350";"VILLIERS SUR MARNE";"false";"19";"RUE";"DES LILAS";;"NOISY LE GRAND";"93160";;;;;;;0;4;1;1;1;1;;;"false";"false";"false";2;1;1;7;"false";"false";"false";"false";"false";9;"false";"false";"false";"false";"false";"false";"false";1;1;0;1;;;0;0;0;0;0;0;1;0;0;0;0;0;93;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"11";"Île-de-France";"93";"Seine-Saint-Denis";"93051";"PC";"09305116C0083";5;"2016-09-22";"2017-02-27";;2016;"2016-09";"2016-09";"2017-03";"2017-03";10;;;;;;"93160";"NOISY-LE-GRAND";"false";"27";"ALLEE";"DU CLOS D AMBERT";;"NOISY LE GRAND";"93160";"AS";"312";;;;;488;4;2;5;1;1;;;"false";"false";"false";2;1;1;2;"false";"true";"false";"false";"false";9;"false";"false";"false";"false";"false";"false";"false";1;1;0;1;;;0;0;0;0;0;0;0;0;0;0;0;50;126;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"11";"Île-de-France";"93";"Seine-Saint-Denis";"93051";"PC";"09305116C0085";6;"2016-10-25";"2017-04-10";"2018-03-21";2016;"2016-10";"2016-10";"2017-05";"2021-12";10;;;;;;"93160";"NOISY-LE-GRAND";"false";"12";"RUE";"DES PECHEURS";;"NOISY LE GRAND";"93160";"AB";"506";"AB";"429";;;991;4;1;1;1;1;;;"false";"false";"false";0;5;1;7;"false";"false";"false";"false";"false";9;"false";"false";"false";"false";"false";"false";"false";1;1;0;1;;;0;0;0;0;0;0;0;1;0;0;0;0;189;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"11";"Île-de-France";"93";"Seine-Saint-Denis";"93051";"PC";"09305116C0086";6;"2016-12-28";"2017-01-04";"2018-10-10";2016;"2016-12";"2016-12";"2017-01";"2018-10";90;"82.99Z";5499;"INSTITUT INDUSTRIEL DE TRANSFERT DE TECHNOLOGIE IITT INTERNATIONAL";"332911486";"33291148600055";"93160";"NOISY LE GRAND";"false";"38";;"rue du  BEAU SITE";;"NOISY-LE-GRAND";"93160";"AO";"302";;;;;457;4;2;3;1;3;2;1;"true";"false";"false";3;3;1;7;"false";"false";"false";"false";"false";9;"false";"false";"false";"false";"false";"false";"false";5;0;5;;;;5;0;1;0;2;2;0;0;0;0;0;224;126;224;0;224;0;0;0;0;0;0;0;0;0;0;0;0;0
"11";"Île-de-France";"93";"Seine-Saint-Denis";"93051";"PC";"09305116C0089";4;"2016-12-13";;;2016;"2016-12";"2016-12";;"2017-03";10;;;;;;"93160";"NOISY-LE-GRAND";"false";"11";;"allee MATHILDE";;"NOISY LE GRAND";;"AH";"1053";;;;;469;4;1;1;1;1;;;"false";"false";"false";2;1;1;7;"false";"false";"false";"false";"false";9;"false";"false";"false";"false";"false";"false";"false";1;1;0;1;;;0;0;0;0;0;0;1;0;0;0;1;0;106;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"11";"Île-de-France";"93";"Seine-Saint-Denis";"93051";"PC";"09305116C0091";6;"2017-01-30";"2018-12-07";"2022-04-07";2016;"2017-02";"2017-02";"2018-11";"2023-01";32;"41.10D";6541;"SCCV ALICE";"820796050";"82079605000012";"93160";"NOISY-LE-GRAND";"false";"8";;"rue DU BRAYER";;"NOISY LE GRAND";;"AX";"168";;;;;663;4;1;1;1;3;;;"false";"false";"false";5;2;1;7;"false";"false";"false";"false";"false";9;"false";"false";"false";"false";"false";"false";"false";18;0;18;;;;18;0;3;14;0;1;0;0;0;0;0;250;929;0;250;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"11";"Île-de-France";"93";"Seine-Saint-Denis";"93051";"PC";"09305116C0092";6;"2016-12-02";"2018-12-05";"2020-10-14";2016;"2016-12";"2016-12";"2018-11";"2021-12";10;;;;;;"93160";"NOISY-LE-GRAND";"false";"7";"AVENU";"DE NORMANDIE";;"NOISY LE GRAND";"93160";"AP";"280";;;;;338;4;2;5;1;1;;;"false";"false";"false";2;1;1;7;"false";"false";"false";"false";"false";9;"false";"false";"false";"false";"false";"false";"false";1;1;0;1;;;0;0;0;0;0;0;0;0;0;0;0;132;74;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"11";"Île-de-France";"93";"Seine-Saint-Denis";"93051";"PC";"09305116C0095";6;"2016-12-22";"2017-07-24";"2020-05-06";2016;"2016-12";"2016-12";"2017-11";"2021-12";20;;;;;;"75638";"PARIS CEDEX 13";"false";;;"rue DE MALNOUE";;"NOISY-LE-GRAND";"93160";;;;;;;0;4;1;1;1;3;;;"false";"false";"false";6;3;1;7;"false";"false";"false";"false";"false";9;"false";"false";"false";"false";"false";"false";"false";70;0;70;;;;70;0;4;22;27;17;0;0;70;0;0;0;4720;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"11";"Île-de-France";"93";"Seine-Saint-Denis";"93051";"PC";"09305116C0097";5;"2016-12-13";"2018-11-11";;2016;"2016-12";"2016-12";"2018-11";"2018-11";10;;;;;;"93220";"GAGNY";"false";"13";;"allee MATHILDE";;"NOISY-LE-GRAND";"93160";"AH";"1054";;;;;467;4;1;1;1;1;;;"false";"false";"false";3;5;1;7;"false";"false";"false";"false";"false";9;"false";"false";"false";"false";"false";"false";"false";1;1;0;1;;;0;0;0;0;0;0;0;1;0;0;0;0;159;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"11";"Île-de-France";"93";"Seine-Saint-Denis";"93051";"PC";"09305116C0100";6;"2017-03-14";"2018-03-07";"2019-05-05";2016;"2017-03";"2017-03";"2018-03";"2021-12";10;;;;;;"93160";"NOISY-LE-GRAND";"false";"22 bi";;"rue Beau Site";;"NOISY-LE-GRAND";"93160";"AO";"293";;;;;304;4;1;1;1;1;;;"false";"false";"false";2;5;1;7;"false";"false";"false";"false";"false";9;"false";"false";"false";"false";"false";"false";"false";1;1;0;1;;;0;0;0;0;0;0;1;0;0;0;0;0;132;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"11";"Île-de-France";"93";"Seine-Saint-Denis";"93051";"PC";"09305116C0101";6;"2017-02-16";"2018-01-15";"2020-09-16";2016;"2017-02";"2017-02";"2019-08";"2021-12";32;;;;;;"75016";"PARIS";"false";"114";;"avenue MEDERIC";;"NOISY LE GRAND";;"AO";"421";;;;;522;4;1;1;1;3;;;"false";"false";"false";4;2;1;7;"false";"false";"false";"false";"false";9;"false";"false";"false";"false";"false";"false";"false";11;0;11;;;;11;0;1;8;2;0;0;0;0;0;0;140;507;0;140;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"11";"Île-de-France";"93";"Seine-Saint-Denis";"93051";"PC";"09305116C0102";5;"2017-02-15";"2017-10-18";;2016;"2017-02";"2017-02";"2017-11";"2017-11";30;"41.10A";5710;"ICADE PROMOTION";"784606576";"78460657600279";"75019";"PARIS";"false";;"rue";"de la Justice";;"NOISY-LE-GRAND";"93160";"AK";"465";"AK";"473";;;3533;4;1;1;1;3;;;"false";"false";"false";6;2;1;7;"false";"false";"false";"false";"false";9;"false";"false";"false";"false";"false";"false";"false";117;0;117;;;;117;0;0;47;47;23;0;0;0;0;0;0;7000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"11";"Île-de-France";"93";"Seine-Saint-Denis";"93051";"PC";"09305116C0103";2;"2017-02-17";;;2016;"2017-02";"2017-02";;"2017-02";10;;;;;;"93160";"NOISY-LE-GRAND";"false";"42 bi";;"rue Roger Salengro";;"NOISY-LE-GRAND";"93160";"AW";"660";;;;;104;4;2;3;1;1;2;1;"true";"true";"true";0;5;1;7;"false";"false";"false";"false";"false";9;"false";"false";"false";"false";"false";"false";"false";1;1;0;1;;;0;0;0;0;1;0;0;0;0;0;0;11;66;11;0;11;0;0;0;0;0;0;0;0;0;0;0;0;0
"11";"Île-de-France";"93";"Seine-Saint-Denis";"93051";"PC";"09305116C0104";6;"2017-01-31";"2018-05-07";"2020-08-07";2016;"2017-02";"2017-02";"2018-05";"2021-12";10;;;;;;"93160";"NOISY-LE-GRAND";"false";"15";;"rue DES HOUDEMENTS";;"NOISY LE GRAND";;"AW";"107";"AW";"108";;;609;4;1;1;1;1;;;"false";"false";"false";2;5;1;7;"false";"false";"false";"false";"false";9;"false";"false";"false";"false";"false";"false";"false";1;1;0;1;;;0;0;0;0;0;0;0;1;0;0;0;52;171;0;52;0;0;0;0;0;0;0;0;0;0;0;0;0;0
